osm_way_id,name,highway_class,footway_tag,width_m,surface,district,length_m
103603609,,footway,,,,New Delhi,114
103603610,,footway,,,,New Delhi,112
103603611,,footway,,,,New Delhi,110
103603613,,footway,,,,New Delhi,113
103603616,,footway,,,,New Delhi,796
103603618,,footway,,,,New Delhi,112
119871857,,footway,,,sett,South-East,34
119871864,,footway,,,sett,South-East,60
119871866,,footway,,,sett,South-East,34
119871875,,footway,,,sett,South-East,60
119871876,,footway,,,paving_stones,South-East,428
119912476,,footway,,,sett,South-East,119
122414893,,footway,,,,New Delhi,88
122414894,,footway,,,,New Delhi,112
122414897,,footway,,,,New Delhi,85
122414903,,footway,,,,New Delhi,88
122414904,,footway,,,,New Delhi,85
122414907,,footway,,,,New Delhi,87
122414909,,footway,,,,New Delhi,87
122414912,,footway,,,,New Delhi,24
122414913,,footway,,,,New Delhi,26
122414914,,footway,,,,New Delhi,112
122414915,,footway,,,,New Delhi,597
123402056,,pedestrian,,,,Central,146
123406189,,pedestrian,,,,Central,35
123406193,Tooti Chowk (Subzi Mandi),pedestrian,,,,Central,140
132084113,,footway,,,,South,75
132084115,,footway,,,,South,99
132085690,,footway,,,,South,78
132085691,,footway,,,,South,141
132085692,,footway,,,,South,77
139069653,,footway,,,paving_stones,New Delhi,368
141597466,,footway,,,,South-West,47
148323493,,footway,,1,ground,Central,264
154708925,,footway,,,,South-West,29
154708929,,footway,,,,South-West,212
163701393,,pedestrian,,,,Central,125
163701394,,pedestrian,,,,Central,167
163701395,,footway,,,,Central,54
163701396,,pedestrian,,,asphalt,Central,66
163701398,,pedestrian,,,,Central,297
163701399,,pedestrian,,,,Central,62
163701401,,footway,,,,Central,46
163701403,,footway,,,asphalt,Central,301
163701404,,pedestrian,,,asphalt,Central,102
163701406,,pedestrian,,,,Central,412
163701407,,pedestrian,,,asphalt,Central,15
163701410,,pedestrian,,,asphalt,Central,160
163701411,,footway,,,,Central,51
163701412,,footway,,,,Central,26
163701413,,footway,,,,Central,35
163701415,,pedestrian,,,,Central,98
163701416,,footway,,,,Central,26
163701417,,footway,,,,Central,33
163778026,,footway,,,,South-East,326
163779653,,footway,,,paving_stones,New Delhi,151
163779659,,footway,,,,New Delhi,100
163779660,,footway,,,concrete,New Delhi,17
164675807,,footway,,,,New Delhi,8
164675808,,footway,,,,New Delhi,235
164675810,,footway,,,,New Delhi,48
164675811,,footway,,,,New Delhi,40
164675812,,footway,,,,New Delhi,33
164675813,,footway,,,paving_stones,New Delhi,9
164675814,,footway,,,,New Delhi,43
164675816,,footway,,,paving_stones,New Delhi,24
164675817,,footway,,,,New Delhi,49
164675818,,footway,,,paving_stones,New Delhi,20
164675819,,footway,,,,New Delhi,22
164675820,,footway,,,,New Delhi,61
164675821,,footway,,,,New Delhi,55
164675822,,footway,,,,New Delhi,80
164675823,,footway,crossing,,sett,New Delhi,21
164675826,,footway,,,,New Delhi,24
164675828,,footway,,,,New Delhi,84
164683605,,footway,,,,New Delhi,35
164683607,,footway,,,,New Delhi,33
164683609,,footway,,,,New Delhi,13
164683610,,footway,,,,New Delhi,31
164702308,,footway,,,,South-East,51
164702309,,footway,,,,South-East,8
164702315,,footway,,,,South-East,8
164702319,,footway,,,,South-East,15
164702326,,footway,,,concrete,South-East,90
168156172,,footway,,,,South-East,60
168898904,,pedestrian,,,,South-East,69
168898906,,pedestrian,,,,South-East,86
168898907,,pedestrian,,,,South-East,91
169256576,,footway,,,,South-East,3
169411884,,footway,,,,South-East,43
169412311,,pedestrian,,,,South-East,149
169412314,,pedestrian,,,,South-East,54
169412316,,pedestrian,,,asphalt,South-East,148
169412327,,pedestrian,,,asphalt,South-East,78
169421705,,footway,,,asphalt,South-East,90
172077054,,footway,,,,South-West,299
172077055,,footway,,,,South-West,192
172688695,,footway,,,,South-East,7
172688697,,footway,,,,South-East,16
174265742,,footway,,,,South-East,13
174265743,,footway,,,,South-East,13
176162164,,footway,,,,South-West,53
176162166,,footway,,,,South-West,15
176492672,,footway,,,,Central,1
176492673,,footway,,,,Central,2
176492674,,footway,,,,Central,10
176492676,,footway,,,,Central,9
176492687,,footway,,,,Central,11
176492690,,footway,,,,Central,11
176492696,,footway,,,,Central,15
176492697,,footway,,,,Central,9
176492698,,footway,,,,Central,12
176492701,,footway,,,,Central,9
176492702,,footway,,,,Central,13
176492703,,footway,,,,Central,8
176492706,,footway,,,,Central,11
176492709,,footway,,,,Central,9
176492729,,footway,,,,Central,16
176492731,,footway,,,,Central,17
176492735,,footway,,,,Central,10
176492743,,footway,,,,Central,9
176492745,,footway,,,,Central,9
176492752,,footway,,,,Central,11
176492766,,footway,,,,Central,12
176492785,,footway,,,,Central,11
176944777,,footway,,3,ground,South,548
176944783,,footway,,3,ground,South,45
200251453,,footway,,,,South,60
200251457,,footway,,,,South,49
200251458,,footway,,,,South,45
200251460,,footway,,,,New Delhi,64
200251461,,footway,,,,South,53
206709459,,footway,,,,South-East,220
216981421,,footway,,,,South-East,14
216981422,,footway,,,,South-East,10
216981423,,footway,,,,South-East,13
216981424,,footway,,,,South-East,10
216981425,,footway,,,,South-East,13
220380722,,footway,,,,South-East,27
221491938,Sanjay Van walking path,footway,,,,South,84
223456543,,footway,,,paving_stones,New Delhi,134
223456545,,footway,,,paving_stones,New Delhi,89
223456547,,footway,,,paving_stones,New Delhi,36
223456550,,footway,,,paving_stones,New Delhi,8
223456551,,footway,,,paving_stones,New Delhi,55
223456553,,footway,,,paving_stones,New Delhi,21
223456555,,footway,,,,New Delhi,170
223456557,,footway,,,paving_stones,New Delhi,101
223903625,,footway,,,,Central,283
223903635,,footway,,,,Central,44
223903637,,footway,,,,Central,24
223903640,,footway,,,,Central,10
223903642,,footway,,,,Central,1160
223903650,,footway,,,,Central,209
223903653,,footway,,,,Central,231
223903655,,footway,,,,Central,262
224253345,,footway,,,,East,191
224253746,,pedestrian,,,paving_stones,East,145
224253747,,pedestrian,,,,East,65
224253748,,pedestrian,,,,East,62
224254722,,footway,,,,East,53
224254834,,footway,,,,East,49
224254835,,footway,,,,East,32
231620733,,footway,,,,South-West,37
231620734,,footway,,,compacted,South-West,692
231620736,,footway,,,compacted,South-West,99
231620737,,footway,,,compacted,South-West,121
231620738,,footway,,2,ground,South-West,44
231620739,,footway,,2,ground,South-West,84
233262401,,footway,,,paving_stones,New Delhi,390
233262403,,footway,,,paving_stones,New Delhi,1318
233262404,,footway,,,paving_stones,New Delhi,159
233262406,,footway,,,paving_stones,New Delhi,219
233262407,,footway,,,paving_stones,New Delhi,192
233262408,,footway,,,,New Delhi,625
234097136,,footway,,,,South,238
234097137,,footway,,,,South,90
234097139,,footway,,,,South,67
234097140,,footway,,,,South,145
234097141,,footway,,,,South,27
234097142,,footway,,,,South,321
234097144,,footway,,,,South,36
243174083,,footway,,,,South-East,78
243174084,,footway,,,,South-East,50
243177589,,footway,,,,New Delhi,138
253134118,Export Line,footway,,,paving_stones,South-West,184
253134119,,footway,,,paving_stones,South-West,29
253134121,Export line,footway,,,paving_stones,South-West,102
253134122,,footway,,,paving_stones,South-West,108
253134123,,footway,,,paving_stones,South-West,57
253134124,Main line,footway,,,paving_stones,South-West,21
253134126,Main Line,footway,,,paving_stones,South-West,208
253134127,Sabzi Mandi,footway,,,paving_stones,South-West,180
253134128,Export line,footway,,,paving_stones,South-West,187
253134129,Main line,footway,,,paving_stones,South-West,258
253134130,Saree Line,footway,,,paving_stones,South-West,256
253307751,,footway,,,,Central,23
260315523,,footway,,,,Central,78
260315526,,footway,,,,Central,29
260320115,,footway,,,,Central,27
260320117,,footway,,,paving_stones,Central,12
273984499,,footway,,2,asphalt,South,6806
273984504,,footway,,,paving_stones,South-East,84
275289701,,footway,,,concrete,New Delhi,961
275290015,,footway,,,,New Delhi,6
275290016,,footway,,,,New Delhi,137
275291245,,footway,,,concrete,New Delhi,57
275291249,,footway,,,paving_stones,New Delhi,13
275400397,,footway,,,paving_stones,New Delhi,14
275400493,,footway,,,,New Delhi,17
275400778,Athpula Bridge,footway,,,paved,New Delhi,53
275400780,,footway,,,,New Delhi,296
275402766,Footpath around tomb,footway,,,paving_stones,New Delhi,342
275460222,,footway,,,,New Delhi,35
275460223,,footway,,,,New Delhi,15
275642079,,footway,,,,New Delhi,40
275642080,,footway,,,,New Delhi,27
275642151,,footway,,,,New Delhi,24
279029819,,pedestrian,,,asphalt,South-East,166
279029820,,footway,,,,South-East,227
293342240,Walking/Jogging Track,footway,,2,paving_stones,East,403
293342241,Walking/Jogging Track,footway,,2,paving_stones,East,892
293342242,,footway,,1,paving_stones,East,112
293342243,,footway,,1,paving_stones,East,27
293342244,,footway,,1,paving_stones,East,55
295323842,,footway,,,,South-East,264
295323844,,footway,,,,South-East,58
296547470,,footway,,,,East,209
304039333,,footway,,,paved,New Delhi,80
312913278,,footway,,,,South,88
313547227,,footway,,,,South-West,8
313547228,,footway,,,,South-West,75
313547229,,footway,,,,South-West,31
314653352,,footway,,,,West,10
314653353,,footway,,,,West,37
314653354,,footway,,,,West,9
314653356,,footway,,,,West,5
314653359,,footway,,,,West,8
314659233,,footway,,,paving_stones,New Delhi,80
316271004,Footover Bridge,footway,crossing,,,South-East,39
317310816,,footway,sidewalk,,paving_stones,New Delhi,209
317310817,,footway,link,,asphalt,New Delhi,13
317310818,,footway,link,,asphalt,New Delhi,13
317310820,,footway,,,paving_stones,New Delhi,58
320354822,,footway,,,,Central,324
330783893,,footway,,,,South-East,650
330783895,,footway,,,,South-East,30
330783899,,footway,,,,South-East,601
343651490,,footway,sidewalk,,,East,73
344424391,,footway,,,paving_stones,South-East,41
344426059,,footway,,,concrete,South,174
344426781,,footway,,,,South-East,58
344430671,,footway,,,,South-East,69
344442943,,footway,,,asphalt,South,37
344472566,,footway,,,,South-East,33
350264698,,footway,,,,Central,11
350277176,,footway,,,,Central,12
351475560,,footway,,,,Central,87
351475561,,footway,,,,Central,100
351475565,,footway,,,,Central,148
351949837,,footway,,,,Central,33
351949838,,footway,,,,Central,83
351949839,,footway,,,,Central,117
358705663,SIT link street,pedestrian,,5,concrete,South-West,115
359561767,,footway,,,paving_stones,New Delhi,93
359589993,,footway,,,,South-East,452
359589994,,footway,,,,South-East,164
359589996,,footway,,,,South-East,310
359589998,,footway,,,,South-East,389
359589999,,footway,,,,South-East,129
359590000,,footway,,,,South-East,129
359590001,,footway,,,,South-East,106
359590002,,footway,,,,South-East,31
359590005,,footway,,,,South-East,78
359590006,,footway,,,,South-East,46
359590007,Wild Almond Avenue,footway,,,,South-East,258
359590008,,footway,,,,South-East,178
359590009,,footway,,,,South-East,129
359590010,,footway,,,,South-East,80
359590011,,footway,,,,South-East,121
359590012,,footway,,,,South-East,129
359590013,,footway,,,,South-East,53
359590014,,footway,,,,South-East,110
359590015,,footway,,,,South-East,237
359590018,,footway,,,,South-East,169
359757135,,footway,,,,New Delhi,352
359781221,,footway,,,,New Delhi,191
359781222,,footway,,,,New Delhi,30
359781223,,footway,,,,New Delhi,48
359781224,,footway,,,,New Delhi,77
359781225,,footway,,,,New Delhi,78
359781226,,footway,,,,New Delhi,198
359781227,,footway,,,,New Delhi,146
359781228,,footway,,,,New Delhi,167
359781229,,footway,,,,New Delhi,285
359781230,,footway,,,,New Delhi,553
359781231,,footway,,,,New Delhi,170
359781411,,footway,,,,New Delhi,113
359781412,,footway,,,,New Delhi,21
359804619,,footway,,,,New Delhi,32
359804620,,footway,,,,New Delhi,32
359804621,,footway,,,,New Delhi,85
359804622,,footway,,,,New Delhi,174
359804623,,footway,,,,New Delhi,174
359804884,,footway,,,,New Delhi,206
361709658,Swami Vivekanada Road,pedestrian,,,asphalt,New Delhi,210
361709664,,pedestrian,,,asphalt,New Delhi,75
361709665,,pedestrian,,,,New Delhi,66
370533536,,footway,,,,New Delhi,38
370765173,,footway,,,,Central,95
370908548,,footway,,,,New Delhi,148
370908554,,footway,,,,New Delhi,61
370908555,,footway,,,paving_stones,New Delhi,151
370955244,,footway,,,,New Delhi,66
371321670,,footway,,,,South,468
371330385,,footway,,,,West,57
371330388,,footway,,,,West,26
371330390,,footway,,,,West,15
371330393,,footway,,,,West,12
371330395,,footway,,,,West,9
371330397,,footway,,,,West,62
371330399,,footway,,,,West,78
393939260,route a,pedestrian,,,,South-East,428
393939261,path s3,pedestrian,,,,South-East,549
393939264,path c,pedestrian,,,,South-East,381
393939267,route b,pedestrian,,,,South-East,549
393939275,path f,pedestrian,,,,South-East,268
393939277,path e,pedestrian,,,,South-East,356
393939279,path g,pedestrian,,,,South-East,153
393939286,path d,pedestrian,,,,South-East,123
393939289,path p,pedestrian,,,,South-East,102
393939293,path i,pedestrian,,,,South-East,236
393939300,path l,pedestrian,,,,South-East,109
393939304,path s1,pedestrian,,,,South-East,462
393939312,path r5,pedestrian,,,,South-East,302
393939314,path r,pedestrian,,,,South-East,202
393939316,path r2,pedestrian,,,,South-East,112
393939318,path r6,pedestrian,,,,South-East,110
393939320,path r3,pedestrian,,,,South-East,47
393939321,path r1,pedestrian,,,,South-East,150
393939323,path r4,pedestrian,,,,South-East,103
398223212,,footway,,,paving_stones,New Delhi,327
400623277,,footway,,,,South-West,104
400921726,,footway,,,,East,740
401538840,,footway,,,,South-West,74
401538842,,footway,,,,South-West,25
401538868,,footway,,,metal,South,14
401538870,,footway,,,,South-West,91
403224848,,footway,sidewalk,,,South,89
403224851,,footway,,,,South,80
403809799,,footway,,,,South-East,49
403809800,,footway,,,,South-East,17
403809801,,footway,,,,South-East,48
403809802,,footway,,,,South-East,51
403809803,,footway,,,,South-East,191
403809804,,footway,,,,South-East,186
403809806,,footway,,,,South-East,56
403809807,,footway,,,,South-East,207
403830707,,footway,,,,Central,34
403831592,Foot Over Bridge 3,footway,,,,Central,117
403847990,,footway,,,,Central,7
403847992,,footway,,,,Central,8
404419489,,footway,,,,South,306
408087779,,footway,,,,West,151
408087781,,footway,,,,West,65
414235587,,footway,,,,South,127
414235598,,footway,,,,South,36
414235600,,footway,,,,South,37
414253198,,footway,,,,South-West,39
414265310,,footway,,,,South-West,56
414326191,,footway,,,,South-West,61
414326209,,footway,,,,South-West,48
414337236,,footway,,,,South-West,306
414337240,,footway,,,,South-West,872
414337244,,footway,,,,South-West,63
414347056,,footway,,,,South-West,74
414347074,,footway,,,,South-West,106
414347083,,footway,,,,South-West,74
414354793,,footway,,,,South,53
414354810,,footway,,,,South,94
414378554,,footway,,,,South-West,69
414378568,,footway,,,,South-West,70
414379276,,footway,,,,South-West,70
414767030,,footway,,,,South,86
414779768,,footway,,,,South,28
414795059,,footway,,,,South,31
414795061,,footway,,,,South,36
414800110,,footway,,,,South,36
414803057,,footway,,,,South,40
414812588,,footway,,,,South,86
415819116,,footway,,,,South,17
415819119,,footway,,,,South,23
415819126,,footway,,,,South,39
416069919,,footway,,,,South,53
421426748,,footway,crossing,,,East,11
422170473,,footway,,,,East,665
422170491,,footway,,,paving_stones,East,124
423537861,,pedestrian,,,,South-West,148
423537864,,footway,,,,South-West,309
423537875,,pedestrian,,,paving_stones,South-West,172
423593900,,footway,,,,South-West,84
423593914,,footway,,,,South-West,123
423593919,,footway,,,,South-West,90
423593921,,footway,,,,South-West,108
423619305,,footway,,,,South-West,59
423619308,,footway,,,,South-West,46
423619311,,footway,,,,South-West,49
423619317,,footway,,,,South-West,44
423619326,,footway,,,,South-West,49
423755488,,footway,,,,South-West,122
423779147,,pedestrian,,,,South-West,76
423848216,,pedestrian,,,,South,122
424014423,,pedestrian,,,,South-East,73
424014432,,pedestrian,,,,South-East,32
424014438,,pedestrian,,,,South-East,120
424014445,,pedestrian,,,asphalt,South-East,45
424014449,,pedestrian,,,,South-East,107
432072944,,footway,,,unhewn_cobblestone,South-East,72
432072945,,footway,,,compacted,South-East,11
432072946,,footway,,,compacted,South-East,431
432072947,,footway,,,unhewn_cobblestone,South-East,122
432072948,,footway,,,unhewn_cobblestone,South-East,72
432072949,,footway,,,unhewn_cobblestone,South-East,72
432072950,,footway,,,unhewn_cobblestone,South-East,69
432072951,,footway,,,unhewn_cobblestone,South-East,32
432072952,,footway,,,unhewn_cobblestone,South-East,69
432072953,,footway,,,unhewn_cobblestone,South-East,69
432072954,,footway,,,unhewn_cobblestone,South-East,11
432072955,,footway,,,unhewn_cobblestone,South-East,72
432072956,,footway,,,unhewn_cobblestone,South-East,72
432072957,,footway,,,paving_stones,South-East,31
432072958,,footway,,,unhewn_cobblestone,South-East,31
432072959,,footway,,,paved,South-East,142
432072960,,footway,,,unhewn_cobblestone,South-East,31
432072961,,footway,,,unhewn_cobblestone,South-East,31
432076202,,footway,,,unhewn_cobblestone,South-East,72
432131643,,footway,,,unhewn_cobblestone,South-East,72
432135597,,footway,,,compacted,South-East,15
432152977,,footway,,,unhewn_cobblestone,South-East,42
432152978,,footway,,,compacted,South-East,43
432152979,,footway,,,unhewn_cobblestone,South-East,42
432152980,,footway,,,unhewn_cobblestone,South-East,44
432152981,,footway,,,unhewn_cobblestone,South-East,38
432152982,,footway,,,unhewn_cobblestone,South-East,37
432152983,,footway,,,unhewn_cobblestone,South-East,42
432152984,,footway,,,unhewn_cobblestone,South-East,36
432152985,,footway,,,unhewn_cobblestone,South-East,31
432152986,,footway,,,unhewn_cobblestone,South-East,29
432152987,,footway,,,unhewn_cobblestone,South-East,31
432152988,,footway,,,unhewn_cobblestone,South-East,42
432152989,,footway,,,unhewn_cobblestone,South-East,41
432152990,,footway,,,unhewn_cobblestone,South-East,32
432152991,,footway,,,unhewn_cobblestone,South-East,44
432152992,,footway,,,unhewn_cobblestone,South-East,38
432152993,,footway,,,unhewn_cobblestone,South-East,38
432152994,,footway,,,,South-East,43
432152995,,footway,,,unhewn_cobblestone,South-East,36
432152996,,footway,,,unhewn_cobblestone,South-East,34
432152997,,footway,,,unhewn_cobblestone,South-East,35
432152998,,footway,,,unhewn_cobblestone,South-East,29
432152999,,footway,,,unhewn_cobblestone,South-East,39
432153000,,footway,,,,South-East,39
432153001,,footway,,,unhewn_cobblestone,South-East,33
432153002,,footway,,,unhewn_cobblestone,South-East,44
432153003,,footway,,,unhewn_cobblestone,South-East,38
432153004,,footway,,,unhewn_cobblestone,South-East,34
432153005,,footway,,,unhewn_cobblestone,South-East,37
432153006,,footway,,,unhewn_cobblestone,South-East,44
432153007,,footway,,,unhewn_cobblestone,South-East,35
432153008,,footway,,,unhewn_cobblestone,South-East,41
432153009,,footway,,,unhewn_cobblestone,South-East,98
432153010,,footway,,,compacted,South-East,96
432153011,,footway,,,compacted,South-East,95
432153012,,footway,,,unhewn_cobblestone,South-East,97
432153013,,footway,,,unhewn_cobblestone,South-East,95
432153014,,footway,,,unhewn_cobblestone,South-East,97
432153015,,footway,,,unhewn_cobblestone,South-East,128
432153016,,footway,,,unhewn_cobblestone,South-East,96
432153017,,footway,,,unhewn_cobblestone,South-East,1004
432153018,,footway,,,unhewn_cobblestone,South-East,133
432153019,,footway,,,compacted,South-East,122
432316300,,footway,,,unhewn_cobblestone,South-East,44
432316301,,footway,,,unhewn_cobblestone,South-East,40
432316302,,footway,,,unhewn_cobblestone,South-East,34
